time,GHI_Wm2,sun_height,temp_air_C,wind_speed,interpolated
2020-01-18 14:10:00,138.17,10.86,5.17,3.59,0.0
2020-01-18 15:10:00,14.91,4.64,4.17,3.72,0.0
2020-01-18 16:10:00,0.0,0.0,3.33,3.38,0.0
2020-01-18 17:10:00,0.0,0.0,3.08,3.45,0.0
2020-01-18 18:10:00,0.0,0.0,2.51,2.9,0.0
2020-01-18 19:10:00,0.0,0.0,2.01,2.48,0.0
2020-01-18 20:10:00,0.0,0.0,1.54,2.34,0.0
2020-01-18 21:10:00,0.0,0.0,1.4,2.34,0.0
2020-01-18 22:10:00,0.0,0.0,0.87,2.34,0.0
2020-01-18 23:10:00,0.0,0.0,0.82,2.28,0.0
2020-01-19 00:10:00,0.0,0.0,0.45,2.34,0.0
2020-01-19 01:10:00,0.0,0.0,0.44,2.34,0.0
2020-01-19 02:10:00,0.0,0.0,0.53,2.28,0.0
2020-01-19 03:10:00,0.0,0.0,0.59,2.21,0.0
2020-01-19 04:10:00,0.0,0.0,0.17,2.28,0.0
2020-01-19 05:10:00,0.0,0.0,0.42,2.21,0.0
2020-01-19 06:10:00,0.0,0.0,0.56,2.14,0.0
2020-01-19 07:10:00,0.0,0.0,0.32,1.93,0.0
2020-01-19 08:10:00,94.06,4.72,0.15,1.86,0.0
2020-01-19 09:10:00,127.14,10.97,1.35,2.07,0.0
2020-01-19 10:10:00,125.99,15.48,2.67,2.69,0.0
2020-01-19 11:10:00,197.55,17.86,3.84,3.31,0.0
2020-01-19 12:10:00,224.08,17.88,4.5,3.31,0.0
2020-01-19 13:10:00,105.27,15.54,4.96,3.1,0.0
2020-01-19 14:10:00,51.68,11.08,5.11,2.97,0.0
2020-01-19 15:10:00,29.63,4.85,4.88,2.62,0.0
2020-01-19 16:10:00,0.0,0.0,3.98,2.28,0.0
2020-01-19 17:10:00,0.0,0.0,3.32,2.14,0.0
2020-01-19 18:10:00,0.0,0.0,2.62,2.21,0.0
2020-01-19 19:10:00,0.0,0.0,2.09,2.28,0.0
2020-01-19 20:10:00,0.0,0.0,1.77,2.34,0.0
2020-01-19 21:10:00,0.0,0.0,1.88,2.14,0.0
2020-01-19 22:10:00,0.0,0.0,1.91,1.86,0.0
2020-01-19 23:10:00,0.0,0.0,1.94,1.79,0.0
2020-01-20 00:10:00,0.0,0.0,1.6,1.66,0.0
2020-01-20 01:10:00,0.0,0.0,1.53,1.38,0.0
2020-01-20 02:10:00,0.0,0.0,1.19,1.66,0.0
2020-01-20 03:10:00,0.0,0.0,1.49,1.52,0.0
2020-01-20 04:10:00,0.0,0.0,1.5,1.45,0.0
2020-01-20 05:10:00,0.0,0.0,1.34,1.24,0.0
2020-01-20 06:10:00,0.0,0.0,1.56,0.76,0.0
2020-01-20 07:10:00,0.0,0.0,1.77,0.21,0.0
2020-01-20 08:10:00,44.1,4.87,1.63,0.28,0.0
2020-01-20 09:10:00,117.95,11.14,2.22,0.21,0.0
2020-01-20 10:10:00,184.46,15.67,3.61,0.21,0.0
2020-01-20 11:10:00,172.85,18.07,4.36,0.28,0.0
2020-01-20 12:10:00,178.9,18.1,4.68,0.07,0.0
2020-01-20 13:10:00,148.83,15.77,4.95,0.0,0.0
2020-01-20 14:10:00,85.87,11.3,4.86,0.21,0.0
2020-01-20 15:10:00,49.5,5.07,4.85,0.41,0.0
2020-01-20 16:10:00,0.0,0.0,4.43,0.48,0.0
2020-01-20 17:10:00,0.0,0.0,3.79,0.48,0.0
2020-01-20 18:10:00,0.0,0.0,2.93,0.69,0.0
2020-01-20 19:10:00,0.0,0.0,3.16,0.28,0.0
2020-01-20 20:10:00,0.0,0.0,2.77,0.34,0.0
2020-01-20 21:10:00,0.0,0.0,1.64,0.76,0.0
2020-01-20 22:10:00,0.0,0.0,0.22,1.31,0.0
2020-01-20 23:10:00,0.0,0.0,-0.47,1.59,0.0
2020-01-21 00:10:00,0.0,0.0,-0.74,1.52,0.0
2020-01-21 01:10:00,0.0,0.0,-0.76,1.59,0.0
2020-01-21 02:10:00,0.0,0.0,-1.07,1.72,0.0
2020-01-21 03:10:00,0.0,0.0,-1.51,1.72,0.0
2020-01-21 04:10:00,0.0,0.0,-2.13,1.66,0.0
2020-01-21 05:10:00,0.0,0.0,-2.19,1.79,0.0
2020-01-21 06:10:00,0.0,0.0,-2.4,1.79,0.0
2020-01-21 07:10:00,0.0,0.0,-2.42,2.14,0.0
2020-01-21 08:10:00,120.57,5.02,-2.41,2.0,0.0
2020-01-21 09:10:00,274.91,11.32,-0.88,1.66,0.0
2020-01-21 10:10:00,391.97,15.86,1.42,1.72,0.0
2020-01-21 11:10:00,447.11,18.28,2.92,2.0,0.0
2020-01-21 12:10:00,453.48,18.33,3.75,2.07,0.0
2020-01-21 13:10:00,394.42,16.0,4.08,1.79,0.0
2020-01-21 14:10:00,283.3,11.53,3.94,1.38,0.0
2020-01-21 15:10:00,123.76,5.3,3.24,1.38,0.0
2020-01-21 16:10:00,0.0,0.0,1.8,1.86,0.0
2020-01-21 17:10:00,0.0,0.0,0.32,2.0,0.0
2020-01-21 18:10:00,0.0,0.0,-0.61,1.86,0.0
2020-01-21 19:10:00,0.0,0.0,-0.97,1.59,0.0
2020-01-21 20:10:00,0.0,0.0,-2.05,1.86,0.0
2020-01-21 21:10:00,0.0,0.0,-2.66,1.72,0.0
2020-01-21 22:10:00,0.0,0.0,-2.43,1.17,0.0
2020-01-21 23:10:00,0.0,0.0,-1.93,0.97,0.0
2020-01-22 00:10:00,0.0,0.0,-1.78,0.76,0.0
2020-01-22 01:10:00,0.0,0.0,-2.05,0.9,0.0
2020-01-22 02:10:00,0.0,0.0,-2.02,0.69,0.0
2020-01-22 03:10:00,0.0,0.0,-1.87,0.62,0.0
2020-01-22 04:10:00,0.0,0.0,-1.84,0.9,0.0
2020-01-22 05:10:00,0.0,0.0,-1.72,1.59,0.0
2020-01-22 06:10:00,0.0,0.0,-1.87,1.45,0.0
2020-01-22 07:10:00,0.0,0.0,-1.54,1.24,0.0
2020-01-22 08:10:00,78.81,5.19,-1.45,1.17,0.0
2020-01-22 09:10:00,83.85,11.5,-0.9,1.03,0.0
2020-01-22 10:10:00,44.72,16.06,-0.29,1.17,0.0
2020-01-22 11:10:00,133.11,18.5,0.42,1.24,0.0
2020-01-22 12:10:00,90.44,18.56,0.84,1.38,0.0
2020-01-22 13:10:00,78.52,16.23,1.15,1.31,0.0
2020-01-22 14:10:00,57.64,11.76,1.17,1.24,0.0
2020-01-22 15:10:00,29.05,5.53,1.01,1.24,0.0
2020-01-22 16:10:00,0.0,0.0,0.95,1.24,0.0
2020-01-22 17:10:00,0.0,0.0,0.76,1.1,0.0
2020-01-22 18:10:00,0.0,0.0,0.74,0.9,0.0
2020-01-22 19:10:00,0.0,0.0,0.59,0.34,0.0
2020-01-22 20:10:00,0.0,0.0,0.76,0.14,0.0
2020-01-22 21:10:00,0.0,0.0,0.92,0.48,0.0
2020-01-22 22:10:00,0.0,0.0,1.06,0.62,0.0
2020-01-22 23:10:00,0.0,0.0,1.09,0.62,0.0
2020-01-23 00:10:00,0.0,0.0,1.09,0.62,0.0
2020-01-23 01:10:00,0.0,0.0,1.13,0.76,0.0
2020-01-23 02:10:00,0.0,0.0,1.29,0.83,0.0
2020-01-23 03:10:00,0.0,0.0,1.38,0.76,0.0
2020-01-23 04:10:00,0.0,0.0,1.23,0.9,0.0
2020-01-23 05:10:00,0.0,0.0,1.2,1.03,0.0
2020-01-23 06:10:00,0.0,0.0,1.24,1.1,0.0
2020-01-23 07:10:00,0.0,0.0,1.48,1.31,0.0
2020-01-23 08:10:00,43.01,5.36,1.58,1.31,0.0
2020-01-23 09:10:00,73.23,11.69,1.96,1.24,0.0
2020-01-23 10:10:00,76.53,16.27,2.54,1.52,0.0
2020-01-23 11:10:00,75.53,18.72,3.1,1.17,0.0
2020-01-23 12:10:00,69.57,18.79,3.68,0.9,0.0
2020-01-23 13:10:00,63.61,16.48,3.8,0.9,0.0
2020-01-23 14:10:00,34.79,12.0,3.84,0.97,0.0
2020-01-23 15:10:00,24.85,5.76,3.77,0.97,0.0
2020-01-23 16:10:00,0.0,0.0,3.3,0.97,0.0
2020-01-23 17:10:00,0.0,0.0,2.65,1.17,0.0
2020-01-23 18:10:00,0.0,0.0,1.88,1.31,0.0
2020-01-23 19:10:00,0.0,0.0,0.72,1.45,0.0
2020-01-23 20:10:00,0.0,0.0,0.33,1.66,0.0
2020-01-23 21:10:00,0.0,0.0,0.06,1.79,0.0
2020-01-23 22:10:00,0.0,0.0,-0.17,1.86,0.0
2020-01-23 23:10:00,0.0,0.0,-0.43,1.93,0.0
2020-01-24 00:10:00,0.0,0.0,-0.81,2.0,0.0
2020-01-24 01:10:00,0.0,0.0,-0.95,2.0,0.0
2020-01-24 02:10:00,0.0,0.0,-0.96,1.93,0.0
2020-01-24 03:10:00,0.0,0.0,-1.35,1.86,0.0
2020-01-24 04:10:00,0.0,0.0,-1.54,1.93,0.0
2020-01-24 05:10:00,0.0,0.0,-1.72,2.14,0.0
2020-01-24 06:10:00,0.0,0.0,-1.66,2.21,0.0
2020-01-24 07:10:00,0.0,0.0,-1.3,2.21,0.0
2020-01-24 08:10:00,37.39,5.53,-0.89,2.34,0.0
2020-01-24 09:10:00,53.67,11.88,0.01,2.83,0.0
2020-01-24 10:10:00,51.68,16.49,0.83,2.28,0.0
2020-01-24 11:10:00,51.68,18.95,1.61,1.72,0.0
2020-01-24 12:10:00,45.72,19.04,2.28,1.66,0.0
2020-01-24 13:10:00,45.72,16.72,2.73,1.79,0.0
2020-01-24 14:10:00,30.81,12.25,3.0,1.86,0.0
2020-01-24 15:10:00,5.96,6.0,2.93,1.86,0.0
2020-01-24 16:10:00,0.0,0.0,2.28,1.66,0.0
2020-01-24 17:10:00,0.0,0.0,1.27,1.59,0.0
2020-01-24 18:10:00,0.0,0.0,0.3,1.1,0.0
2020-01-24 19:10:00,0.0,0.0,-1.13,0.83,0.0
2020-01-24 20:10:00,0.0,0.0,-1.25,0.83,0.0
2020-01-24 21:10:00,0.0,0.0,-2.16,1.31,0.0
2020-01-24 22:10:00,0.0,0.0,-2.2,1.45,0.0
2020-01-24 23:10:00,0.0,0.0,-2.77,1.52,0.0
2020-01-25 00:10:00,0.0,0.0,-2.97,1.38,0.0
2020-01-25 01:10:00,0.0,0.0,-3.29,1.59,0.0
2020-01-25 02:10:00,0.0,0.0,-2.97,1.72,0.0
2020-01-25 03:10:00,0.0,0.0,-2.44,1.79,0.0
2020-01-25 04:10:00,0.0,0.0,-1.81,1.86,0.0
2020-01-25 05:10:00,0.0,0.0,-1.36,1.79,0.0
2020-01-25 06:10:00,0.0,0.0,-0.9,1.59,0.0
2020-01-25 07:10:00,0.0,0.0,-1.06,1.52,0.0
2020-01-25 08:10:00,25.84,5.71,-0.77,1.59,0.0
2020-01-25 09:10:00,48.7,12.08,0.28,1.72,0.0
2020-01-25 10:10:00,64.6,16.71,1.44,2.14,0.0
2020-01-25 11:10:00,69.57,19.19,2.22,2.69,0.0
2020-01-25 12:10:00,60.63,19.28,2.8,2.9,0.0
2020-01-25 13:10:00,118.62,16.97,3.19,2.83,0.0
2020-01-25 14:10:00,116.89,12.49,3.38,2.62,0.0
2020-01-25 15:10:00,122.46,6.24,3.32,1.93,0.0
2020-01-25 16:10:00,0.0,0.0,3.05,1.59,0.0
2020-01-25 17:10:00,0.0,0.0,2.6,1.72,0.0
2020-01-25 18:10:00,0.0,0.0,2.51,2.0,0.0
2020-01-25 19:10:00,0.0,0.0,1.66,2.28,0.0
2020-01-25 20:10:00,0.0,0.0,1.43,2.28,0.0
2020-01-25 21:10:00,0.0,0.0,1.26,2.21,0.0
2020-01-25 22:10:00,0.0,0.0,1.09,2.28,0.0
2020-01-25 23:10:00,0.0,0.0,0.47,2.55,0.0
2020-01-26 00:10:00,0.0,0.0,0.53,2.69,0.0
2020-01-26 01:10:00,0.0,0.0,0.57,2.9,0.0
2020-01-26 02:10:00,0.0,0.0,0.59,3.03,0.0
2020-01-26 03:10:00,0.0,0.0,0.72,3.1,0.0
2020-01-26 04:10:00,0.0,0.0,1.01,3.24,0.0
2020-01-26 05:10:00,0.0,0.0,1.29,3.38,0.0
2020-01-26 06:10:00,0.0,0.0,1.43,3.52,0.0
2020-01-26 07:10:00,0.0,0.0,1.88,3.66,0.0
2020-01-26 08:10:00,131.69,5.9,2.05,3.86,0.0
2020-01-26 09:10:00,270.6,12.29,2.78,3.66,0.0
2020-01-26 10:10:00,115.94,16.93,3.73,4.07,0.0
2020-01-26 11:10:00,382.91,19.43,5.02,4.83,0.0
2020-01-26 12:10:00,371.5,19.54,5.64,4.83,0.0
2020-01-26 13:10:00,393.3,17.23,6.14,4.55,0.0
2020-01-26 14:10:00,289.22,12.75,6.37,4.28,0.0
2020-01-26 15:10:00,143.62,6.49,5.88,3.52,0.0
2020-01-26 16:10:00,0.0,0.0,4.85,3.86,0.0
2020-01-26 17:10:00,0.0,0.0,4.18,4.14,0.0
2020-01-26 18:10:00,0.0,0.0,4.04,4.34,0.0
2020-01-26 19:10:00,0.0,0.0,4.23,4.34,0.0
2020-01-26 20:10:00,0.0,0.0,4.07,4.41,0.0
2020-01-26 21:10:00,0.0,0.0,4.18,4.41,0.0
2020-01-26 22:10:00,0.0,0.0,4.27,4.48,0.0
2020-01-26 23:10:00,0.0,0.0,4.45,4.62,0.0
2020-01-27 00:10:00,0.0,0.0,4.58,4.69,0.0
2020-01-27 01:10:00,0.0,0.0,4.89,4.76,0.0
2020-01-27 02:10:00,0.0,0.0,5.19,4.97,0.0
2020-01-27 03:10:00,0.0,0.0,5.34,5.24,0.0
2020-01-27 04:10:00,0.0,0.0,5.47,5.59,0.0
2020-01-27 05:10:00,0.0,0.0,5.53,5.79,0.0
2020-01-27 06:10:00,0.0,0.0,5.53,5.72,0.0
2020-01-27 07:10:00,0.0,0.0,5.88,5.45,0.0
2020-01-27 08:10:00,25.84,6.09,5.93,5.03,0.0
2020-01-27 09:10:00,47.71,12.5,6.45,5.03,0.0
2020-01-27 10:10:00,69.57,17.17,6.88,5.1,0.0
2020-01-27 11:10:00,117.46,19.68,6.95,5.1,0.0
2020-01-27 12:10:00,103.36,19.8,7.0,5.03,0.0
2020-01-27 13:10:00,66.59,17.49,6.86,5.1,0.0
2020-01-27 14:10:00,60.63,13.0,6.65,5.03,0.0
2020-01-27 15:10:00,36.95,6.73,6.53,4.9,0.0
2020-01-27 16:10:00,0.0,0.0,6.31,4.69,0.0
2020-01-27 17:10:00,0.0,0.0,6.07,4.62,0.0
2020-01-27 18:10:00,0.0,0.0,5.99,4.55,0.0
2020-01-27 19:10:00,0.0,0.0,5.91,4.0,0.0
2020-01-27 20:10:00,0.0,0.0,5.91,4.62,0.0
2020-01-27 21:10:00,0.0,0.0,5.96,5.52,0.0
2020-01-27 22:10:00,0.0,0.0,5.71,6.0,0.0
2020-01-27 23:10:00,0.0,0.0,5.48,7.03,0.0
2020-01-28 00:10:00,0.0,0.0,5.59,7.24,0.0
2020-01-28 01:10:00,0.0,0.0,6.02,6.76,0.0
2020-01-28 02:10:00,0.0,0.0,5.76,6.28,0.0
2020-01-28 03:10:00,0.0,0.0,5.51,5.86,0.0
2020-01-28 04:10:00,0.0,0.0,5.36,5.66,0.0
2020-01-28 05:10:00,0.0,0.0,5.21,5.66,0.0
2020-01-28 06:10:00,0.0,0.0,5.04,5.03,0.0
2020-01-28 07:10:00,0.0,0.0,4.89,5.1,0.0
2020-01-28 08:10:00,14.91,6.29,4.55,6.41,0.0
2020-01-28 09:10:00,85.79,12.72,3.94,7.59,0.0
2020-01-28 10:10:00,98.02,17.41,3.7,8.76,0.0
2020-01-28 11:10:00,96.4,19.94,4.24,6.9,0.0
2020-01-28 12:10:00,77.52,20.06,4.39,6.83,0.0
2020-01-28 13:10:00,24.85,17.75,4.18,6.97,0.0
2020-01-28 14:10:00,128.48,13.26,3.03,6.76,0.0
2020-01-28 15:10:00,50.35,6.99,3.15,7.52,0.0
2020-01-28 16:10:00,0.0,0.0,2.44,6.62,0.0
2020-01-28 17:10:00,0.0,0.0,2.44,5.86,0.0
2020-01-28 18:10:00,0.0,0.0,2.3,5.52,0.0
2020-01-28 19:10:00,0.0,0.0,2.31,5.24,0.0
2020-01-28 20:10:00,0.0,0.0,2.32,5.45,0.0
2020-01-28 21:10:00,0.0,0.0,2.22,5.17,0.0
2020-01-28 22:10:00,0.0,0.0,2.19,5.17,0.0
2020-01-28 23:10:00,0.0,0.0,2.05,5.03,0.0
2020-01-29 00:10:00,0.0,0.0,1.89,5.03,0.0
2020-01-29 01:10:00,0.0,0.0,1.9,5.1,0.0
2020-01-29 02:10:00,0.0,0.0,1.89,5.24,0.0
2020-01-29 03:10:00,0.0,0.0,1.94,5.45,0.0
2020-01-29 04:10:00,0.0,0.0,1.78,5.45,0.0
2020-01-29 05:10:00,0.0,0.0,2.12,5.52,0.0
2020-01-29 06:10:00,0.0,0.0,2.1,5.31,0.0
2020-01-29 07:10:00,0.0,0.0,1.9,5.31,0.0
2020-01-29 08:10:00,77.26,6.5,2.05,5.52,0.0
2020-01-29 09:10:00,97.0,12.95,2.25,5.79,0.0
2020-01-29 10:10:00,54.66,17.65,2.62,5.79,0.0
2020-01-29 11:10:00,117.85,20.2,3.13,5.72,0.0
2020-01-29 12:10:00,371.27,20.33,3.93,5.17,0.0
2020-01-29 13:10:00,45.72,18.02,4.23,5.03,0.0
2020-01-29 14:10:00,322.86,13.53,4.46,4.97,0.0
2020-01-29 15:10:00,82.88,7.24,4.16,5.52,0.0
2020-01-29 16:10:00,0.0,0.0,3.4,4.76,0.0
2020-01-29 17:10:00,0.0,0.0,2.96,4.14,0.0
2020-01-29 18:10:00,0.0,0.0,2.85,3.86,0.0
2020-01-29 19:10:00,0.0,0.0,2.9,3.93,0.0
2020-01-29 20:10:00,0.0,0.0,2.81,3.93,0.0
2020-01-29 21:10:00,0.0,0.0,3.11,4.14,0.0
2020-01-29 22:10:00,0.0,0.0,3.19,4.48,0.0
2020-01-29 23:10:00,0.0,0.0,3.33,4.83,0.0
2020-01-30 00:10:00,0.0,0.0,3.45,5.1,0.0
2020-01-30 01:10:00,0.0,0.0,3.67,5.38,0.0
2020-01-30 02:10:00,0.0,0.0,4.07,5.45,0.0
2020-01-30 03:10:00,0.0,0.0,4.4,5.66,0.0
2020-01-30 04:10:00,0.0,0.0,4.93,5.79,0.0
2020-01-30 05:10:00,0.0,0.0,5.08,5.66,0.0
2020-01-30 06:10:00,0.0,0.0,5.0,5.52,0.0
2020-01-30 07:10:00,0.0,0.0,4.86,5.17,0.0
2020-01-30 08:10:00,29.82,6.71,4.78,5.1,0.0
2020-01-30 09:10:00,108.91,13.18,5.14,5.03,0.0
2020-01-30 10:10:00,168.93,17.9,5.85,4.41,0.0
2020-01-30 11:10:00,462.17,20.47,7.13,4.9,0.0
2020-01-30 12:10:00,244.49,20.6,8.11,4.76,0.0
2020-01-30 13:10:00,346.67,18.3,8.81,4.48,0.0
2020-01-30 14:10:00,187.93,13.8,9.19,4.21,0.0
2020-01-30 15:10:00,73.74,7.5,9.2,5.17,0.0
2020-01-30 16:10:00,0.0,0.0,9.01,5.66,0.0
2020-01-30 17:10:00,0.0,0.0,9.02,5.93,0.0
2020-01-30 18:10:00,0.0,0.0,8.67,5.79,0.0
2020-01-30 19:10:00,0.0,0.0,8.06,5.66,0.0
2020-01-30 20:10:00,0.0,0.0,8.34,5.93,0.0
2020-01-30 21:10:00,0.0,0.0,9.0,6.14,0.0
2020-01-30 22:10:00,0.0,0.0,9.97,6.48,0.0
2020-01-30 23:10:00,0.0,0.0,10.74,7.03,0.0
2020-01-31 00:10:00,0.0,0.0,10.98,7.1,0.0
2020-01-31 01:10:00,0.0,0.0,10.91,6.83,0.0
2020-01-31 02:10:00,0.0,0.0,10.66,6.62,0.0
2020-01-31 03:10:00,0.0,0.0,10.32,6.21,0.0
2020-01-31 04:10:00,0.0,0.0,9.91,5.79,0.0
2020-01-31 05:10:00,0.0,0.0,9.49,5.31,0.0
2020-01-31 06:10:00,0.0,0.0,9.09,4.97,0.0
2020-01-31 07:10:00,0.0,0.0,8.93,4.97,0.0
2020-01-31 08:10:00,28.82,6.93,8.62,4.97,0.0
2020-01-31 09:10:00,101.52,13.42,8.54,5.17,0.0
2020-01-31 10:10:00,194.98,18.16,8.59,5.59,0.0
2020-01-31 11:10:00,227.7,20.74,9.01,5.66,0.0
2020-01-31 12:10:00,189.71,20.88,9.59,6.55,0.0
2020-01-31 13:10:00,111.5,18.58,9.75,6.48,0.0
2020-01-31 14:10:00,33.79,14.07,9.84,5.72,0.0
2020-01-31 15:10:00,29.82,7.76,9.7,4.97,0.0
2020-01-31 16:10:00,0.0,0.0,9.74,4.9,0.0
2020-01-31 17:10:00,0.0,0.0,9.76,4.9,0.0
2020-01-31 18:10:00,0.0,0.0,9.84,5.03,0.0
2020-01-31 19:10:00,0.0,0.0,10.52,5.24,0.0
2020-01-31 20:10:00,0.0,0.0,10.41,5.31,0.0
2020-01-31 21:10:00,0.0,0.0,10.2,5.45,0.0
2020-01-31 22:10:00,0.0,0.0,10.26,5.52,0.0
2020-01-31 23:10:00,0.0,0.0,10.13,5.66,0.0
2020-02-01 00:10:00,0.0,0.0,10.19,5.72,0.0
2020-02-01 01:10:00,0.0,0.0,10.31,5.72,0.0
2020-02-01 02:10:00,0.0,0.0,10.26,5.79,0.0
2020-02-01 03:10:00,0.0,0.0,10.13,5.86,0.0
2020-02-01 04:10:00,0.0,0.0,9.98,5.72,0.0
2020-02-01 05:10:00,0.0,0.0,9.88,5.52,0.0
2020-02-01 06:10:00,0.0,0.0,9.77,5.31,0.0
2020-02-01 07:10:00,0.0,0.0,10.13,5.03,0.0
2020-02-01 08:10:00,21.87,7.15,10.23,4.83,0.0
2020-02-01 09:10:00,39.75,13.66,10.34,4.41,0.0
2020-02-01 10:10:00,80.5,18.42,10.38,4.28,0.0
2020-02-01 11:10:00,90.44,21.01,10.27,3.86,0.0
2020-02-01 12:10:00,98.39,21.17,10.48,4.21,0.0
2020-02-01 13:10:00,134.77,18.86,10.02,5.93,0.0
2020-02-01 14:10:00,104.54,14.34,9.82,6.21,0.0
2020-02-01 15:10:00,106.07,8.03,9.51,5.93,0.0
2020-02-01 16:10:00,0.0,0.0,9.32,5.86,0.0
2020-02-01 17:10:00,0.0,0.0,8.97,6.28,0.0
2020-02-01 18:10:00,0.0,0.0,8.5,6.41,0.0
2020-02-01 19:10:00,0.0,0.0,7.98,6.55,0.0
2020-02-01 20:10:00,0.0,0.0,7.51,6.62,0.0
2020-02-01 21:10:00,0.0,0.0,7.09,6.28,0.0
2020-02-01 22:10:00,0.0,0.0,6.89,6.28,0.0
2020-02-01 23:10:00,0.0,0.0,6.75,6.28,0.0
2020-02-02 00:10:00,0.0,0.0,6.61,6.21,0.0
2020-02-02 01:10:00,0.0,0.0,6.78,6.07,0.0
2020-02-02 02:10:00,0.0,0.0,6.72,5.93,0.0
2020-02-02 03:10:00,0.0,0.0,6.72,5.86,0.0
2020-02-02 04:10:00,0.0,0.0,6.67,5.24,0.0
2020-02-02 05:10:00,0.0,0.0,6.52,4.62,0.0
2020-02-02 06:10:00,0.0,0.0,6.27,4.21,0.0
2020-02-02 07:10:00,0.0,0.0,6.3,3.86,0.0
2020-02-02 08:10:00,25.84,7.38,6.12,2.9,0.0
2020-02-02 09:10:00,96.89,13.91,5.85,2.76,0.0
2020-02-02 10:10:00,124.6,18.69,6.13,3.31,0.0
2020-02-02 11:10:00,60.63,21.3,7.03,4.07,0.0
2020-02-02 12:10:00,127.3,21.46,8.88,5.38,0.0
2020-02-02 13:10:00,79.51,19.15,10.51,6.9,0.0
2020-02-02 14:10:00,59.63,14.62,11.09,8.21,0.0
2020-02-02 15:10:00,36.77,8.3,10.83,9.31,0.0
2020-02-02 16:10:00,0.0,0.0,10.29,8.48,0.0
2020-02-02 17:10:00,0.0,0.0,9.93,7.52,0.0
2020-02-02 18:10:00,0.0,0.0,9.49,6.55,0.0
2020-02-02 19:10:00,0.0,0.0,9.71,6.83,0.0
2020-02-02 20:10:00,0.0,0.0,9.35,6.28,0.0
2020-02-02 21:10:00,0.0,0.0,9.01,6.0,0.0
2020-02-02 22:10:00,0.0,0.0,8.75,5.86,0.0
2020-02-02 23:10:00,0.0,0.0,8.62,5.86,0.0
2020-02-03 00:10:00,0.0,0.0,8.63,5.52,0.0
2020-02-03 01:10:00,0.0,0.0,8.53,6.0,0.0
2020-02-03 02:10:00,0.0,0.0,8.55,6.41,0.0
2020-02-03 03:10:00,0.0,0.0,8.5,6.83,0.0
2020-02-03 04:10:00,0.0,0.0,8.26,6.62,0.0
2020-02-03 05:10:00,0.0,0.0,8.27,6.76,0.0
2020-02-03 06:10:00,0.0,0.0,8.04,6.9,0.0
2020-02-03 07:10:00,0.0,0.0,7.9,6.0,0.0
2020-02-03 08:10:00,56.77,7.62,7.78,6.14,0.0
2020-02-03 09:10:00,34.79,14.16,7.94,6.28,0.0
2020-02-03 10:10:00,68.58,18.96,8.4,5.93,0.0
2020-02-03 11:10:00,64.6,21.58,8.91,5.79,0.0
2020-02-03 12:10:00,131.26,21.75,9.48,5.17,0.0
2020-02-03 13:10:00,264.75,19.44,9.55,5.72,0.0
2020-02-03 14:10:00,153.65,14.91,9.46,5.79,0.0
2020-02-03 15:10:00,84.0,8.57,9.12,5.52,0.0
2020-02-03 16:10:00,0.0,0.0,8.62,4.62,0.0
2020-02-03 17:10:00,0.0,0.0,7.92,4.41,0.0
2020-02-03 18:10:00,0.0,0.0,7.47,4.41,0.0
2020-02-03 19:10:00,0.0,0.0,7.18,3.1,0.0
2020-02-03 20:10:00,0.0,0.0,7.02,2.97,0.0
2020-02-03 21:10:00,0.0,0.0,6.98,2.76,0.0
2020-02-03 22:10:00,0.0,0.0,6.76,2.83,0.0
2020-02-03 23:10:00,0.0,0.0,6.39,3.38,0.0
2020-02-04 00:10:00,0.0,0.0,5.54,4.62,0.0
2020-02-04 01:10:00,0.0,0.0,4.78,4.48,0.0
2020-02-04 02:10:00,0.0,0.0,4.07,4.34,0.0
2020-02-04 03:10:00,0.0,0.0,3.76,4.62,0.0
2020-02-04 04:10:00,0.0,0.0,3.27,5.24,0.0
2020-02-04 05:10:00,0.0,0.0,3.05,5.45,0.0
2020-02-04 06:10:00,0.0,0.0,2.68,5.17,0.0
2020-02-04 07:10:00,0.0,0.0,2.68,5.03,0.0
2020-02-04 08:10:00,114.49,7.86,2.59,4.9,0.0
2020-02-04 09:10:00,21.87,14.42,2.84,4.55,0.0
2020-02-04 10:10:00,27.83,19.24,3.1,4.14,0.0
2020-02-04 11:10:00,197.49,21.88,3.93,4.34,0.0
2020-02-04 12:10:00,277.71,22.05,4.38,4.34,0.0
2020-02-04 13:10:00,333.99,19.74,5.08,4.28,0.0
2020-02-04 14:10:00,54.66,15.19,5.03,4.21,0.0
2020-02-04 15:10:00,71.0,8.84,4.78,4.41,0.0
2020-02-04 16:10:00,0.0,0.0,3.89,3.52,0.0
2020-02-04 17:10:00,0.0,0.0,3.33,2.83,0.0
2020-02-04 18:10:00,0.0,0.0,3.25,2.69,0.0
2020-02-04 19:10:00,0.0,0.0,3.44,2.9,0.0
2020-02-04 20:10:00,0.0,0.0,3.11,2.48,0.0
2020-02-04 21:10:00,0.0,0.0,2.56,2.62,0.0
2020-02-04 22:10:00,0.0,0.0,2.17,2.76,0.0
2020-02-04 23:10:00,0.0,0.0,1.85,2.83,0.0
2020-02-05 00:10:00,0.0,0.0,1.5,2.9,0.0
2020-02-05 01:10:00,0.0,0.0,1.52,3.03,0.0
2020-02-05 02:10:00,0.0,0.0,1.72,2.97,0.0
